time,open,high,low,close,volume
2025-04-25 19:00:00,95011.8,95372.4,95011.7,95372.4,34.8856518
2025-04-25 20:00:00,95372.4,95383.9,94849.8,94973.9,48.24839751
2025-04-25 21:00:00,94974.0,95096.6,94608.8,94685.5,34.30956599
2025-04-25 22:00:00,94685.6,95035.6,94685.5,94911.4,17.05595465
2025-04-25 23:00:00,94911.5,94996.4,94685.5,94717.1,7.32228474
2025-04-26 00:00:00,94717.2,94993.5,94685.5,94942.0,9.60526789
2025-04-26 01:00:00,94942.1,95189.5,94808.2,95075.2,17.00498773
2025-04-26 02:00:00,95075.3,95143.9,94824.2,95104.3,53.68295185
2025-04-26 03:00:00,95104.3,95104.3,94800.0,94802.0,7.16970077
2025-04-26 04:00:00,94802.0,94834.0,94594.2,94604.8,11.35857681
2025-04-26 05:00:00,94604.8,94731.0,94454.1,94708.1,20.73838603
2025-04-26 06:00:00,94708.1,94739.9,94648.4,94680.9,11.77235828
2025-04-26 07:00:00,94681.0,94819.7,94675.0,94681.0,5.90554712
2025-04-26 08:00:00,94672.1,94746.3,94350.0,94372.3,57.44945252
2025-04-26 09:00:00,94372.3,94453.2,94157.1,94285.6,36.63600654
2025-04-26 10:00:00,94285.6,94424.7,94199.0,94224.1,36.38966069
2025-04-26 11:00:00,94227.9,94276.0,94042.3,94168.0,20.53055674
2025-04-26 12:00:00,94168.0,94319.3,94167.9,94284.9,7.77411292
2025-04-26 13:00:00,94284.9,94319.2,93907.5,94123.0,45.58135306
2025-04-26 14:00:00,94123.1,94283.0,93972.8,94282.9,15.82176107
2025-04-26 15:00:00,94282.9,94414.4,94213.1,94414.4,7.983821
2025-04-26 16:00:00,94414.4,94414.4,94058.1,94322.7,7.65793992
2025-04-26 17:00:00,94322.8,94355.0,94292.1,94355.0,3.20550723
2025-04-26 18:00:00,94355.0,94372.1,94211.0,94211.1,28.01624707
2025-04-26 19:00:00,94211.1,94334.8,94161.0,94334.8,21.51284991
2025-04-26 20:00:00,94334.8,94400.0,94171.0,94171.0,36.34718048
2025-04-26 21:00:00,94171.1,94385.8,94171.0,94385.7,6.7872385
2025-04-26 22:00:00,94385.7,94799.0,94385.7,94799.0,18.18534032
2025-04-26 23:00:00,94799.0,94928.0,94630.2,94663.5,11.9932311
2025-04-27 00:00:00,94663.5,95000.0,94663.4,94933.8,25.07079029
2025-04-27 01:00:00,94933.8,95348.5,94149.6,94149.6,49.13282402
2025-04-27 02:00:00,94151.0,94437.8,94151.0,94339.0,9.50268898
2025-04-27 03:00:00,94339.0,94463.4,94159.6,94160.4,13.81044362
2025-04-27 04:00:00,94160.5,94295.2,94100.0,94100.0,18.08639799
2025-04-27 05:00:00,94100.1,94158.9,93697.6,93970.1,46.47033644
2025-04-27 06:00:00,93970.1,94119.9,93970.0,94044.1,4.17657805
2025-04-27 07:00:00,94044.1,94158.8,93970.1,94104.4,5.09370268
2025-04-27 08:00:00,94104.5,94338.0,94104.4,94237.4,6.58853658
2025-04-27 09:00:00,94237.5,94251.3,94145.2,94186.1,13.88703323
2025-04-27 10:00:00,94186.1,94204.0,93997.2,94071.4,4.8150234
2025-04-27 11:00:00,94073.1,94107.4,93897.7,93974.8,27.45878739
2025-04-27 12:00:00,93970.1,93998.1,93747.5,93799.0,27.69371571
2025-04-27 13:00:00,93799.0,94109.9,93621.5,94087.1,54.6608898
2025-04-27 14:00:00,94096.0,94168.8,93978.8,94008.3,10.08931953
2025-04-27 15:00:00,94008.3,94008.3,93853.0,93952.2,7.8464326
2025-04-27 16:00:00,93952.2,93952.2,93799.0,93895.2,29.34294901
2025-04-27 17:00:00,93895.2,94149.4,93895.0,94076.6,9.17462215
2025-04-27 18:00:00,94076.6,94395.4,94051.7,94306.7,16.1067358
2025-04-27 19:00:00,94321.0,94440.9,94300.0,94438.5,27.53478932
2025-04-27 20:00:00,94438.6,94450.0,94304.3,94354.6,6.97627765
2025-04-27 21:00:00,94354.6,94506.6,94201.0,94399.9,84.94405293
2025-04-27 22:00:00,94400.0,94400.0,93704.9,93988.0,29.5946241
2025-04-27 23:00:00,93988.0,93988.0,93736.5,93817.0,3.95157892
2025-04-28 00:00:00,93817.0,93821.4,93371.8,93400.0,43.67663758
2025-04-28 01:00:00,93400.0,93592.0,92900.0,92971.1,50.20450064
2025-04-28 02:00:00,92971.1,93626.2,92971.0,93626.2,25.51268818
2025-04-28 03:00:00,93626.2,93943.0,93550.0,93903.1,32.85882308
2025-04-28 04:00:00,93903.1,94140.7,93903.0,94060.0,9.98496419
2025-04-28 05:00:00,94060.0,94291.4,93984.5,94260.2,42.16748217
2025-04-28 06:00:00,94260.3,94620.1,94260.3,94620.1,15.8351412
2025-04-28 07:00:00,94620.1,94806.9,94536.8,94707.9,20.98476373
2025-04-28 08:00:00,94707.9,94800.0,94634.0,94703.7,40.91405927
2025-04-28 09:00:00,94703.7,94850.0,94703.7,94772.3,36.16238046
2025-04-28 10:00:00,94772.3,95200.0,94394.3,95087.8,73.65798551
2025-04-28 11:00:00,95087.8,95568.4,95058.1,95301.9,73.18667756
2025-04-28 12:00:00,95302.0,95600.0,95102.6,95427.8,34.37082674
2025-04-28 13:00:00,95427.8,95488.0,94000.0,94000.1,116.37763663
2025-04-28 14:00:00,94000.1,94876.7,93941.3,94441.9,127.45250819
2025-04-28 15:00:00,94441.9,94506.7,93612.8,93856.2,94.679917
2025-04-28 16:00:00,93856.2,94068.4,93478.8,93760.6,66.77588142
2025-04-28 17:00:00,93760.6,94128.2,93575.0,94128.2,36.14629056
2025-04-28 18:00:00,94128.2,94246.2,93855.0,94246.2,62.16410563
2025-04-28 19:00:00,94246.2,94945.3,94234.9,94806.7,68.30089726
2025-04-28 20:00:00,94806.7,94806.7,94436.0,94519.7,46.72803713
2025-04-28 21:00:00,94519.7,94553.9,94329.3,94553.5,19.7084143
2025-04-28 22:00:00,94553.6,94861.1,94519.7,94847.8,24.56463784
2025-04-28 23:00:00,94847.9,95133.0,94840.2,94998.1,95.13775255
2025-04-29 00:00:00,94998.1,95216.7,94908.6,95071.2,56.05856964
2025-04-29 01:00:00,95071.2,95407.7,94820.0,94935.9,53.86303555
2025-04-29 02:00:00,94935.9,94960.1,94581.8,94672.0,23.2581746
2025-04-29 03:00:00,94672.0,94775.1,94473.8,94684.8,29.33927598
2025-04-29 04:00:00,94684.8,94896.9,94384.6,94384.7,41.86401274
2025-04-29 05:00:00,94385.6,94418.2,94250.0,94299.6,28.13570637
2025-04-29 06:00:00,94299.6,94813.1,94299.5,94813.1,19.48861377
2025-04-29 07:00:00,94813.1,94990.0,94759.4,94990.0,26.64257277
2025-04-29 08:00:00,94990.0,95058.1,94871.5,94981.1,17.17940279
2025-04-29 09:00:00,94981.2,95049.4,94839.3,95000.0,24.47478037
2025-04-29 10:00:00,95000.0,95060.4,94810.0,94830.4,20.73929141
2025-04-29 11:00:00,94830.4,95250.0,94830.3,95159.9,83.29406579
2025-04-29 12:00:00,95159.9,95202.3,94840.1,94852.0,45.72715293
2025-04-29 13:00:00,94852.1,95028.0,94654.2,94878.1,82.76764512
2025-04-29 14:00:00,94878.1,95250.0,94654.2,95119.6,72.56925201
2025-04-29 15:00:00,95119.6,95119.7,94795.9,94864.3,164.99249011
2025-04-29 16:00:00,94864.3,95469.2,94857.1,94998.2,128.15846055
2025-04-29 17:00:00,94998.3,95370.8,94714.5,95252.1,39.6947805
2025-04-29 18:00:00,95257.0,95455.1,95122.7,95434.0,47.03440353
2025-04-29 19:00:00,95434.0,95434.0,95261.2,95347.0,39.53280658
2025-04-29 20:00:00,95347.0,95365.4,94881.6,94881.6,186.53316799
2025-04-29 21:00:00,94881.7,94973.5,94395.5,94762.8,194.90774721
2025-04-29 22:00:00,94762.8,94762.8,94100.0,94198.4,40.46586414
2025-04-29 23:00:00,94195.1,94299.2,93809.5,94269.6,99.3842096
2025-04-30 00:00:00,94269.7,94653.1,94207.4,94514.6,21.07652467
2025-04-30 01:00:00,94514.6,94585.0,94312.5,94533.3,16.91785223
2025-04-30 02:00:00,94536.9,94756.5,94478.0,94660.4,25.16954046
2025-04-30 03:00:00,94660.4,95131.0,94590.1,95044.9,38.82191467
2025-04-30 04:00:00,95049.6,95152.7,94884.1,95075.7,21.42530981
2025-04-30 05:00:00,95075.7,95099.7,94914.8,94914.9,9.23826988
2025-04-30 06:00:00,94914.9,94976.1,94766.4,94769.1,12.64411977
2025-04-30 07:00:00,94769.2,94861.1,94587.6,94636.0,4.86036261
2025-04-30 08:00:00,94636.1,94775.8,94590.0,94697.2,8.72127691
2025-04-30 09:00:00,94697.2,95001.7,94697.1,94982.7,25.83563374
2025-04-30 10:00:00,94987.0,95019.6,94881.0,94960.0,14.88420994
2025-04-30 11:00:00,94960.0,95194.3,94960.0,95194.2,30.21435872
2025-04-30 12:00:00,95194.3,95195.0,94411.9,94635.9,42.97128308
2025-04-30 13:00:00,94627.0,94627.0,93079.9,93080.1,226.47189718
2025-04-30 14:00:00,93080.1,94325.4,92970.5,93785.1,181.84772171
2025-04-30 15:00:00,93785.0,94072.7,93660.8,94020.1,47.87832816
2025-04-30 16:00:00,94020.1,94138.0,93581.3,93979.0,46.61430804
2025-04-30 17:00:00,93979.0,94266.2,93759.9,94111.2,32.11089949
2025-04-30 18:00:00,94111.2,94444.0,94042.1,94116.2,36.09626422
2025-04-30 19:00:00,94116.2,94251.0,93760.2,94189.5,103.72676
2025-04-30 20:00:00,94189.5,94711.0,94189.4,94591.0,70.46178612
2025-04-30 21:00:00,94591.1,94745.1,94421.0,94435.2,25.30865752
2025-04-30 22:00:00,94435.2,94690.1,94100.0,94120.1,19.9461004
2025-04-30 23:00:00,94120.1,94316.4,94031.6,94205.4,19.60104332
2025-05-01 00:00:00,94205.4,94394.3,94148.3,94377.7,15.8994314
2025-05-01 01:00:00,94377.7,94699.6,94377.6,94633.1,46.53784962
2025-05-01 02:00:00,94636.0,94950.0,94635.9,94791.0,15.32956431
2025-05-01 03:00:00,94791.0,94949.9,94683.5,94779.9,112.91378504
2025-05-01 04:00:00,94780.0,94850.0,94775.0,94850.0,7.9608546
2025-05-01 05:00:00,94850.0,95100.0,94849.9,95100.0,113.88794831
2025-05-01 06:00:00,95100.0,95100.0,94840.0,94914.9,55.51056637
2025-05-01 07:00:00,94914.9,95047.8,94854.9,95038.6,8.16279682
2025-05-01 08:00:00,95038.7,95150.0,94946.8,95149.9,23.28958023
2025-05-01 09:00:00,95150.0,95800.0,95150.0,95545.8,161.48942936
2025-05-01 10:00:00,95545.8,96332.0,95545.7,96180.0,151.07612797
2025-05-01 11:00:00,96180.0,96225.0,95872.7,96209.5,30.02510179
2025-05-01 12:00:00,96209.5,96431.9,96175.2,96390.1,127.43149331
2025-05-01 13:00:00,96390.1,96674.0,95905.1,95905.1,116.5348687
2025-05-01 14:00:00,95905.0,96896.5,95900.4,96888.2,88.52676737
2025-05-01 15:00:00,96888.2,97405.1,96794.3,96923.8,151.68991267
2025-05-01 16:00:00,96923.8,97407.8,96923.7,97091.5,132.05348853
2025-05-01 17:00:00,97091.5,97228.5,96607.7,96796.8,67.14583488
2025-05-01 18:00:00,96796.8,96959.9,96500.0,96917.9,31.80406883
2025-05-01 19:00:00,96917.9,96917.9,96464.1,96560.0,41.39325594
2025-05-01 20:00:00,96560.1,96887.0,96408.0,96458.7,41.64699669
2025-05-01 21:00:00,96458.7,96795.3,96458.6,96504.1,31.10677352
2025-05-01 22:00:00,96504.1,96654.0,96419.5,96419.6,17.90131764
2025-05-01 23:00:00,96419.6,96469.9,96220.0,96469.9,56.70883215
2025-05-02 00:00:00,96469.9,97050.0,96469.8,97049.9,51.40726728
2025-05-02 01:00:00,97050.0,97150.0,96856.6,96999.9,18.06634434
2025-05-02 02:00:00,97000.0,97040.3,96786.3,97016.3,12.56955863
2025-05-02 03:00:00,97016.3,97235.7,97016.2,97183.1,13.74244747
2025-05-02 04:00:00,97183.1,97251.0,96900.2,96964.9,16.02374786
2025-05-02 05:00:00,96964.9,96965.0,96709.4,96709.4,8.61965276
2025-05-02 06:00:00,96709.5,96884.4,96639.6,96729.9,26.41713355
2025-05-02 07:00:00,96729.9,96743.1,96386.7,96418.3,27.91320412
2025-05-02 08:00:00,96418.3,96774.0,96405.0,96639.9,25.43894477
